agency_cd,site_no,datetime,tz_cd,Gage,Gage_cd,Twater,Twater_cd,Precip,Precip_cd,Tair,Tair_cd
USGS,15239900,4/17/2019 20:45,AKDT,2.21,A,4.3,A,,,,
USGS,15239900,4/17/2019 21:00,AKDT,2.2,A,4.2,A,,,,
USGS,15239900,4/17/2019 21:15,AKDT,2.21,A,4.1,A,,,,
USGS,15239900,4/17/2019 21:30,AKDT,2.2,A,4,A,,,,
USGS,15239900,4/17/2019 21:45,AKDT,2.2,A,3.9,A,,,,
USGS,15239900,4/17/2019 22:00,AKDT,2.22,A,3.8,A,,,,
USGS,15239900,4/17/2019 22:15,AKDT,2.2,A,3.7,A,,,,
USGS,15239900,4/17/2019 22:30,AKDT,2.19,A,3.6,A,,,,
USGS,15239900,4/17/2019 22:45,AKDT,2.21,A,3.5,A,,,,
USGS,15239900,4/17/2019 23:00,AKDT,2.22,A,3.5,A,,,,
USGS,15239900,4/17/2019 23:15,AKDT,2.15,A,3.4,A,,,,
USGS,15239900,4/17/2019 23:30,AKDT,2.24,A,3.3,A,,,,
USGS,15239900,4/17/2019 23:45,AKDT,2.17,A,3.3,A,,,,
USGS,15239900,4/18/2019 0:00,AKDT,2.21,A,3.2,A,,,,
USGS,15239900,4/18/2019 0:15,AKDT,2.27,A,3.2,A,,,,
USGS,15239900,4/18/2019 0:30,AKDT,2.32,A,3.1,A,,,,
USGS,15239900,4/18/2019 0:45,AKDT,2.17,A,3.1,A,,,,
USGS,15239900,4/18/2019 1:00,AKDT,2.23,A,3,A,,,,
USGS,15239900,4/18/2019 1:15,AKDT,2.19,A,2.9,A,,,,
USGS,15239900,4/18/2019 1:30,AKDT,2.2,A,2.9,A,,,,
USGS,15239900,4/18/2019 1:45,AKDT,2.21,A,2.8,A,,,,
USGS,15239900,4/18/2019 2:00,AKDT,2.29,A,2.8,A,,,,
USGS,15239900,4/18/2019 2:15,AKDT,2.15,A,2.7,A,,,,
USGS,15239900,4/18/2019 2:30,AKDT,2.25,A,2.7,A,,,,
USGS,15239900,4/18/2019 2:45,AKDT,2.19,A,2.6,A,,,,
USGS,15239900,4/18/2019 3:00,AKDT,2.17,A,2.6,A,,,,
USGS,15239900,4/18/2019 3:15,AKDT,2.18,A,2.5,A,,,,
USGS,15239900,4/18/2019 3:30,AKDT,2.19,A,2.5,A,,,,
USGS,15239900,4/18/2019 3:45,AKDT,2.18,A,2.4,A,,,,
USGS,15239900,4/18/2019 4:00,AKDT,2.18,A,2.4,A,,,,
USGS,15239900,4/18/2019 4:15,AKDT,2.2,A,2.3,A,,,,
USGS,15239900,4/18/2019 4:30,AKDT,2.18,A,2.3,A,,,,
USGS,15239900,4/18/2019 4:45,AKDT,2.17,A,2.3,A,,,,
USGS,15239900,4/18/2019 5:00,AKDT,2.18,A,2.2,A,,,,
USGS,15239900,4/18/2019 5:15,AKDT,2.17,A,2.2,A,,,,
USGS,15239900,4/18/2019 5:30,AKDT,2.17,A,2.1,A,,,,
USGS,15239900,4/18/2019 5:45,AKDT,2.17,A,2.1,A,,,,
USGS,15239900,4/18/2019 6:00,AKDT,2.18,A,2.1,A,,,,
USGS,15239900,4/18/2019 6:15,AKDT,2.15,A,2,A,,,,
USGS,15239900,4/18/2019 6:30,AKDT,2.15,A,2,A,,,,
USGS,15239900,4/18/2019 6:45,AKDT,2.16,A,2,A,,,,
USGS,15239900,4/18/2019 7:00,AKDT,2.16,A,1.9,A,,,,
USGS,15239900,4/18/2019 7:15,AKDT,2.15,A,1.9,A,,,,
USGS,15239900,4/18/2019 7:30,AKDT,2.14,A,1.9,A,,,,
USGS,15239900,4/18/2019 7:45,AKDT,2.16,A,1.8,A,,,,
USGS,15239900,4/18/2019 8:00,AKDT,2.15,A,1.8,A,,,,
USGS,15239900,4/18/2019 8:15,AKDT,2.16,A,1.8,A,,,,
USGS,15239900,4/18/2019 8:30,AKDT,2.15,A,1.7,A,,,,
USGS,15239900,4/18/2019 8:45,AKDT,2.15,A,1.7,A,,,,
USGS,15239900,4/18/2019 9:00,AKDT,2.16,A,1.7,A,,,,
USGS,15239900,4/18/2019 9:15,AKDT,2.13,A,1.6,A,,,,
USGS,15239900,4/18/2019 9:30,AKDT,2.15,A,1.6,A,,,,
USGS,15239900,4/18/2019 9:45,AKDT,2.14,A,1.6,A,,,,
USGS,15239900,4/18/2019 10:00,AKDT,2.14,A,1.6,A,,,,
USGS,15239900,4/18/2019 10:15,AKDT,2.13,A,1.5,A,,,,
USGS,15239900,4/18/2019 10:30,AKDT,2.14,A,1.5,A,,,,
USGS,15239900,4/18/2019 10:45,AKDT,2.13,A,1.5,A,,,,
USGS,15239900,4/18/2019 11:00,AKDT,2.13,A,1.5,A,,,,
USGS,15239900,4/18/2019 11:15,AKDT,2.13,A,1.4,A,,,,
USGS,15239900,4/18/2019 11:30,AKDT,2.13,A,1.4,A,,,,
USGS,15239900,4/18/2019 11:45,AKDT,2.12,A,1.4,A,,,,
USGS,15239900,4/18/2019 12:00,AKDT,2.1,A,1.4,A,,,,
USGS,15239900,4/18/2019 12:15,AKDT,2.11,A,1.4,A,,,,
USGS,15239900,4/18/2019 12:30,AKDT,2.11,A,1.4,A,,,,
USGS,15239900,4/18/2019 12:45,AKDT,2.1,A,1.4,A,,,,
USGS,15239900,4/18/2019 13:00,AKDT,2.11,A,1.4,A,,,,
USGS,15239900,4/18/2019 13:15,AKDT,2.09,A,1.4,A,,,,
USGS,15239900,4/18/2019 13:30,AKDT,2.1,A,1.4,A,,,,
USGS,15239900,4/18/2019 13:45,AKDT,2.1,A,1.4,A,,,,
USGS,15239900,4/18/2019 14:00,AKDT,2.1,A,1.4,A,,,,
USGS,15239900,4/18/2019 14:15,AKDT,2.1,A,1.5,A,,,,
USGS,15239900,4/18/2019 14:30,AKDT,2.09,A,1.5,A,,,,
USGS,15239900,4/18/2019 14:45,AKDT,2.09,A,1.6,A,,,,
USGS,15239900,4/18/2019 15:00,AKDT,2.08,A,1.6,A,,,,
USGS,15239900,4/18/2019 15:15,AKDT,2.08,A,1.7,A,,,,
USGS,15239900,4/18/2019 15:30,AKDT,2.08,A,1.7,A,,,,
USGS,15239900,4/18/2019 15:45,AKDT,2.09,A,1.8,A,,,,
USGS,15239900,4/18/2019 16:00,AKDT,2.08,A,1.8,A,,,,
USGS,15239900,4/18/2019 16:15,AKDT,2.07,A,1.9,A,,,,
USGS,15239900,4/18/2019 16:30,AKDT,2.08,A,1.9,A,,,,
USGS,15239900,4/18/2019 16:45,AKDT,2.06,A,2,A,,,,
USGS,15239900,4/18/2019 17:00,AKDT,2.17,A,2.1,A,,,,
USGS,15239900,4/18/2019 17:15,AKDT,2.1,A,2.1,A,,,,
USGS,15239900,4/18/2019 17:30,AKDT,2.12,A,2.2,A,,,,
USGS,15239900,4/18/2019 17:45,AKDT,2.08,A,2.3,A,,,,
USGS,15239900,4/18/2019 18:00,AKDT,2.17,A,2.3,A,,,,
USGS,15239900,4/18/2019 18:15,AKDT,2.18,A,2.3,A,,,,
USGS,15239900,4/18/2019 18:30,AKDT,2.18,A,2.4,A,,,,
USGS,15239900,4/18/2019 18:45,AKDT,2.09,A,2.4,A,,,,
USGS,15239900,4/18/2019 19:00,AKDT,2.07,A,2.4,A,,,,
USGS,15239900,4/18/2019 19:15,AKDT,2.05,A,2.4,A,,,,
USGS,15239900,4/18/2019 19:30,AKDT,2.09,A,2.5,A,,,,
USGS,15239900,4/18/2019 19:45,AKDT,2.13,A,2.5,A,,,,
USGS,15239900,4/18/2019 20:00,AKDT,2.11,A,2.5,A,,,,
USGS,15239900,4/18/2019 20:15,AKDT,2.04,A,2.5,A,,,,
USGS,15239900,4/18/2019 20:30,AKDT,2,A,2.4,A,,,,
USGS,15239900,4/18/2019 20:45,AKDT,2.03,A,2.4,A,,,,
USGS,15239900,4/18/2019 21:00,AKDT,2.03,A,2.4,A,,,,
USGS,15239900,4/18/2019 21:15,AKDT,2.03,A,2.4,A,,,,
USGS,15239900,4/18/2019 21:30,AKDT,2.06,A,2.4,A,,,,
USGS,15239900,4/18/2019 21:45,AKDT,1.99,A,2.3,A,,,,
USGS,15239900,4/18/2019 22:00,AKDT,1.95,A,2.3,A,,,,
USGS,15239900,4/18/2019 22:15,AKDT,1.97,A,2.3,A,,,,
USGS,15239900,4/18/2019 22:30,AKDT,1.99,A,2.2,A,,,,
USGS,15239900,4/18/2019 22:45,AKDT,2.01,A,2.2,A,,,,
USGS,15239900,4/18/2019 23:00,AKDT,2.01,A,2.1,A,,,,
USGS,15239900,4/18/2019 23:15,AKDT,1.95,A,2,A,,,,
USGS,15239900,4/18/2019 23:30,AKDT,2.01,A,2,A,,,,
USGS,15239900,4/18/2019 23:45,AKDT,2.03,A,1.9,A,,,,
USGS,15239900,4/19/2019 0:00,AKDT,2,A,1.9,A,,,,
USGS,15239900,4/19/2019 0:15,AKDT,1.99,A,1.8,A,,,,
USGS,15239900,4/19/2019 0:30,AKDT,2.01,A,1.7,A,,,,
USGS,15239900,4/19/2019 0:45,AKDT,1.99,A,1.7,A,,,,
USGS,15239900,4/19/2019 1:00,AKDT,1.99,A,1.6,A,,,,
USGS,15239900,4/19/2019 1:15,AKDT,2.01,A,1.5,A,,,,
USGS,15239900,4/19/2019 1:30,AKDT,2.01,A,1.5,A,,,,
USGS,15239900,4/19/2019 1:45,AKDT,1.96,A,1.4,A,,,,
USGS,15239900,4/19/2019 2:00,AKDT,2,A,1.3,A,,,,
USGS,15239900,4/19/2019 2:15,AKDT,2.02,A,1.3,A,,,,
USGS,15239900,4/19/2019 2:30,AKDT,2.01,A,1.2,A,,,,
USGS,15239900,4/19/2019 2:45,AKDT,2.02,A,1.1,A,,,,
USGS,15239900,4/19/2019 3:00,AKDT,2.02,A,1.1,A,,,,
USGS,15239900,4/19/2019 3:15,AKDT,2,A,1,A,,,,
USGS,15239900,4/19/2019 3:30,AKDT,2.01,A,1,A,,,,
USGS,15239900,4/19/2019 3:45,AKDT,2.02,A,0.9,A,,,,
USGS,15239900,4/19/2019 4:00,AKDT,1.98,A,0.9,A,,,,
USGS,15239900,4/19/2019 4:15,AKDT,2,A,0.8,A,,,,
USGS,15239900,4/19/2019 4:30,AKDT,1.98,A,0.8,A,,,,
USGS,15239900,4/19/2019 4:45,AKDT,2,A,0.7,A,,,,
USGS,15239900,4/19/2019 5:00,AKDT,2,A,0.7,A,,,,
USGS,15239900,4/19/2019 5:15,AKDT,1.96,A,0.6,A,,,,
USGS,15239900,4/19/2019 5:30,AKDT,1.97,A,0.6,A,,,,
USGS,15239900,4/19/2019 5:45,AKDT,1.98,A,0.5,A,,,,
USGS,15239900,4/19/2019 6:00,AKDT,1.98,A,0.5,A,,,,
USGS,15239900,4/19/2019 6:15,AKDT,2,A,0.4,A,,,,
USGS,15239900,4/19/2019 6:30,AKDT,1.96,A,0.4,A,,,,
USGS,15239900,4/19/2019 6:45,AKDT,1.97,A,0.4,A,,,,
USGS,15239900,4/19/2019 7:00,AKDT,1.97,A,0.4,A,,,,
USGS,15239900,4/19/2019 7:15,AKDT,1.97,A,0.3,A,,,,
USGS,15239900,4/19/2019 7:30,AKDT,1.99,A,0.3,A,,,,
USGS,15239900,4/19/2019 7:45,AKDT,1.95,A,0.3,A,,,,
USGS,15239900,4/19/2019 8:00,AKDT,1.92,A,0.3,A,,,,
USGS,15239900,4/19/2019 8:15,AKDT,1.95,A,0.3,A,,,,
USGS,15239900,4/19/2019 8:30,AKDT,1.98,A,0.3,A,,,,
USGS,15239900,4/19/2019 8:45,AKDT,1.95,A,0.3,A,,,,
USGS,15239900,4/19/2019 9:00,AKDT,1.94,A,0.3,A,,,,
USGS,15239900,4/19/2019 9:15,AKDT,1.95,A,0.3,A,,,,
USGS,15239900,4/19/2019 9:30,AKDT,1.92,A,0.4,A,,,,
USGS,15239900,4/19/2019 9:45,AKDT,1.89,A,0.4,A,,,,
USGS,15239900,4/19/2019 10:00,AKDT,1.91,A,0.4,A,,,,
USGS,15239900,4/19/2019 10:15,AKDT,1.94,A,0.5,A,,,,
USGS,15239900,4/19/2019 10:30,AKDT,1.93,A,0.6,A,,,,
USGS,15239900,4/19/2019 10:45,AKDT,1.95,A,0.7,A,,,,
USGS,15239900,4/19/2019 11:00,AKDT,1.93,A,0.8,A,,,,
USGS,15239900,4/19/2019 11:15,AKDT,1.91,A,0.9,A,,,,
USGS,15239900,4/19/2019 11:30,AKDT,1.88,A,1,A,,,,
USGS,15239900,4/19/2019 11:45,AKDT,1.92,A,1.1,A,,,,
USGS,15239900,4/19/2019 12:00,AKDT,1.93,A,1.3,A,,,,
USGS,15239900,4/19/2019 12:15,AKDT,1.89,A,1.5,A,,,,
USGS,15239900,4/19/2019 12:30,AKDT,1.88,A,1.6,A,,,,
USGS,15239900,4/19/2019 12:45,AKDT,1.89,A,1.9,A,,,,
USGS,15239900,4/19/2019 13:00,AKDT,1.92,A,2.1,A,,,,
USGS,15239900,4/19/2019 13:15,AKDT,1.84,A,2.3,A,,,,
USGS,15239900,4/19/2019 13:30,AKDT,1.91,A,2.4,A,,,,
USGS,15239900,4/19/2019 13:45,AKDT,1.88,A,2.5,A,,,,
USGS,15239900,4/19/2019 14:00,AKDT,1.92,A,2.6,A,,,,
USGS,15239900,4/19/2019 14:15,AKDT,1.9,A,2.6,A,,,,
USGS,15239900,4/19/2019 14:30,AKDT,1.91,A,2.7,A,,,,
USGS,15239900,4/19/2019 14:45,AKDT,1.91,A,2.8,A,,,,
USGS,15239900,4/19/2019 15:00,AKDT,1.89,A,2.8,A,,,,
USGS,15239900,4/19/2019 15:15,AKDT,1.91,A,2.9,A,,,,
USGS,15239900,4/19/2019 15:30,AKDT,1.85,A,3.1,A,,,,
USGS,15239900,4/19/2019 15:45,AKDT,1.92,A,3.1,A,,,,
USGS,15239900,4/19/2019 16:00,AKDT,1.87,A,3.3,A,,,,
USGS,15239900,4/19/2019 16:15,AKDT,1.89,A,3.4,A,,,,
USGS,15239900,4/19/2019 16:30,AKDT,1.85,A,3.6,A,,,,
USGS,15239900,4/19/2019 16:45,AKDT,1.84,A,3.8,A,,,,
USGS,15239900,4/19/2019 17:00,AKDT,1.92,A,3.9,A,,,,
USGS,15239900,4/19/2019 17:15,AKDT,1.83,A,4,A,,,,
USGS,15239900,4/19/2019 17:30,AKDT,1.84,A,4,A,,,,
USGS,15239900,4/19/2019 17:45,AKDT,1.92,A,4,A,,,,
USGS,15239900,4/19/2019 18:00,AKDT,1.91,A,4.1,A,,,,
USGS,15239900,4/19/2019 18:15,AKDT,1.85,A,4.1,A,,,,
USGS,15239900,4/19/2019 18:30,AKDT,1.91,A,4.1,A,,,,
USGS,15239900,4/19/2019 18:45,AKDT,1.93,A,4.1,A,,,,
USGS,15239900,4/19/2019 19:00,AKDT,1.92,A,4,A,,,,
USGS,15239900,4/19/2019 19:15,AKDT,1.87,A,4,A,,,,
USGS,15239900,4/19/2019 19:30,AKDT,1.9,A,3.9,A,,,,
USGS,15239900,4/19/2019 19:45,AKDT,1.89,A,3.8,A,,,,
USGS,15239900,4/19/2019 20:00,AKDT,1.82,A,3.7,A,,,,
USGS,15239900,4/19/2019 20:15,AKDT,1.9,A,3.6,A,,,,
USGS,15239900,4/19/2019 20:30,AKDT,1.86,A,3.5,A,,,,
USGS,15239900,4/19/2019 20:45,AKDT,1.86,A,3.5,A,,,,
USGS,15239900,4/19/2019 21:00,AKDT,1.84,A,3.4,A,,,,
USGS,15239900,4/19/2019 21:15,AKDT,1.87,A,3.3,A,,,,
USGS,15239900,4/19/2019 21:30,AKDT,1.85,A,3.2,A,,,,
USGS,15239900,4/19/2019 21:45,AKDT,1.95,A,3.2,A,,,,
USGS,15239900,4/19/2019 22:00,AKDT,1.89,A,3.1,A,,,,
USGS,15239900,4/19/2019 22:15,AKDT,1.83,A,3,A,,,,
USGS,15239900,4/19/2019 22:30,AKDT,1.85,A,3,A,,,,
USGS,15239900,4/19/2019 22:45,AKDT,1.86,A,2.9,A,,,,
USGS,15239900,4/19/2019 23:00,AKDT,1.91,A,2.8,A,,,,
USGS,15239900,4/19/2019 23:15,AKDT,1.9,A,2.7,A,,,,
USGS,15239900,4/19/2019 23:30,AKDT,1.85,A,2.6,A,,,,
USGS,15239900,4/19/2019 23:45,AKDT,1.88,A,2.6,A,,,,
USGS,15239900,4/20/2019 0:00,AKDT,1.93,A,2.5,A,,,,
USGS,15239900,4/20/2019 0:15,AKDT,1.95,A,2.4,A,,,,
USGS,15239900,4/20/2019 0:30,AKDT,1.87,A,2.3,A,,,,
USGS,15239900,4/20/2019 0:45,AKDT,1.85,A,2.2,A,,,,
USGS,15239900,4/20/2019 1:00,AKDT,1.87,A,2.1,A,,,,
USGS,15239900,4/20/2019 1:15,AKDT,1.88,A,2,A,,,,
USGS,15239900,4/20/2019 1:30,AKDT,1.92,A,1.9,A,,,,
USGS,15239900,4/20/2019 1:45,AKDT,1.88,A,1.8,A,,,,
USGS,15239900,4/20/2019 2:00,AKDT,2.03,A,1.7,A,,,,
USGS,15239900,4/20/2019 2:15,AKDT,1.99,A,1.6,A,,,,
USGS,15239900,4/20/2019 2:30,AKDT,1.98,A,1.4,A,,,,
USGS,15239900,4/20/2019 2:45,AKDT,2.04,A,1.3,A,,,,
USGS,15239900,4/20/2019 3:00,AKDT,1.95,A,1.2,A,,,,
USGS,15239900,4/20/2019 3:15,AKDT,1.93,A,1.1,A,,,,
USGS,15239900,4/20/2019 3:30,AKDT,1.93,A,1,A,,,,
USGS,15239900,4/20/2019 3:45,AKDT,1.93,A,0.9,A,,,,
USGS,15239900,4/20/2019 4:00,AKDT,1.92,A,0.9,A,,,,
USGS,15239900,4/20/2019 4:15,AKDT,1.92,A,0.9,A,,,,
USGS,15239900,4/20/2019 4:30,AKDT,1.91,A,0.8,A,,,,
USGS,15239900,4/20/2019 4:45,AKDT,1.92,A,0.7,A,,,,
USGS,15239900,4/20/2019 5:00,AKDT,1.86,A,0.7,A,,,,
USGS,15239900,4/20/2019 5:15,AKDT,1.9,A,0.7,A,,,,
USGS,15239900,4/20/2019 5:30,AKDT,2,A,0.6,A,,,,
USGS,15239900,4/20/2019 5:45,AKDT,1.84,A,0.6,A,,,,
USGS,15239900,4/20/2019 6:00,AKDT,1.87,A,0.6,A,,,,
USGS,15239900,4/20/2019 6:15,AKDT,1.88,A,0.5,A,,,,
USGS,15239900,4/20/2019 6:30,AKDT,1.9,A,0.5,A,,,,
USGS,15239900,4/20/2019 6:45,AKDT,1.89,A,0.5,A,,,,
USGS,15239900,4/20/2019 7:00,AKDT,1.88,A,0.4,A,,,,
USGS,15239900,4/20/2019 7:15,AKDT,1.92,A,0.4,A,,,,
USGS,15239900,4/20/2019 7:30,AKDT,1.87,A,0.3,A,,,,
USGS,15239900,4/20/2019 7:45,AKDT,1.79,A,0.3,A,,,,
USGS,15239900,4/20/2019 8:00,AKDT,1.82,A,0.2,A,,,,
USGS,15239900,4/20/2019 8:15,AKDT,1.78,A,0.2,A,,,,
USGS,15239900,4/20/2019 8:30,AKDT,1.83,A,0.2,A,,,,
USGS,15239900,4/20/2019 8:45,AKDT,1.82,A,0.2,A,,,,
USGS,15239900,4/20/2019 9:00,AKDT,1.84,A,0.2,A,,,,
USGS,15239900,4/20/2019 9:15,AKDT,1.79,A,0.2,A,,,,
USGS,15239900,4/20/2019 9:30,AKDT,1.78,A,0.2,A,,,,
USGS,15239900,4/20/2019 9:45,AKDT,1.8,A,0.3,A,,,,
USGS,15239900,4/20/2019 10:00,AKDT,1.75,A,0.4,A,,,,
USGS,15239900,4/20/2019 10:15,AKDT,1.78,A,0.4,A,,,,
USGS,15239900,4/20/2019 10:30,AKDT,1.77,A,0.5,A,,,,
USGS,15239900,4/20/2019 10:45,AKDT,1.76,A,0.6,A,,,,
USGS,15239900,4/20/2019 11:00,AKDT,1.77,A,0.7,A,,,,
USGS,15239900,4/20/2019 11:15,AKDT,1.79,A,0.8,A,,,,
USGS,15239900,4/20/2019 11:30,AKDT,1.79,A,1,A,,,,
USGS,15239900,4/20/2019 11:45,AKDT,1.83,A,1.2,A,,,,
USGS,15239900,4/20/2019 12:00,AKDT,1.73,A,1.5,A,,,,
USGS,15239900,4/20/2019 12:15,AKDT,1.81,A,1.8,A,,,,
USGS,15239900,4/20/2019 12:30,AKDT,1.8,A,2,A,,,,
USGS,15239900,4/20/2019 12:45,AKDT,1.82,A,2.2,A,,,,
USGS,15239900,4/20/2019 13:00,AKDT,1.82,A,2.3,A,,,,
USGS,15239900,4/20/2019 13:15,AKDT,1.76,A,2.3,A,,,,
USGS,15239900,4/20/2019 13:30,AKDT,1.72,A,2.4,A,,,,
USGS,15239900,4/20/2019 13:45,AKDT,1.73,A,2.5,A,,,,
USGS,15239900,4/20/2019 14:00,AKDT,1.78,A,2.5,A,,,,
USGS,15239900,4/20/2019 14:15,AKDT,1.73,A,2.5,A,,,,
USGS,15239900,4/20/2019 14:30,AKDT,1.77,A,2.6,A,,,,
USGS,15239900,4/20/2019 14:45,AKDT,1.79,A,2.7,A,,,,
USGS,15239900,4/20/2019 15:00,AKDT,1.78,A,2.9,A,,,,
USGS,15239900,4/20/2019 15:15,AKDT,1.77,A,3,A,,,,
USGS,15239900,4/20/2019 15:30,AKDT,1.81,A,3,A,,,,
USGS,15239900,4/20/2019 15:45,AKDT,1.79,A,3,A,,,,
USGS,15239900,4/20/2019 16:00,AKDT,1.76,A,3,A,,,,
USGS,15239900,4/20/2019 16:15,AKDT,1.76,A,2.9,A,,,,
USGS,15239900,4/20/2019 16:30,AKDT,1.8,A,3,A,,,,
USGS,15239900,4/20/2019 16:45,AKDT,1.76,A,3,A,,,,
USGS,15239900,4/20/2019 17:00,AKDT,1.76,A,3.1,A,,,,
USGS,15239900,4/20/2019 17:15,AKDT,1.77,A,3.1,A,,,,
USGS,15239900,4/20/2019 17:30,AKDT,1.77,A,3.1,A,,,,
USGS,15239900,4/20/2019 17:45,AKDT,1.76,A,3.1,A,,,,
USGS,15239900,4/20/2019 18:00,AKDT,1.79,A,3,A,,,,
USGS,15239900,4/20/2019 18:15,AKDT,1.78,A,3,A,,,,
USGS,15239900,4/20/2019 18:30,AKDT,1.84,A,3,A,,,,
USGS,15239900,4/20/2019 18:45,AKDT,1.8,A,2.9,A,,,,
USGS,15239900,4/20/2019 19:00,AKDT,1.8,A,2.9,A,,,,
USGS,15239900,4/20/2019 19:15,AKDT,1.82,A,2.9,A,,,,
USGS,15239900,4/20/2019 19:30,AKDT,1.86,A,2.9,A,,,,
USGS,15239900,4/20/2019 19:45,AKDT,1.81,A,2.8,A,,,,
USGS,15239900,4/20/2019 20:00,AKDT,1.82,A,2.8,A,,,,
USGS,15239900,4/20/2019 20:15,AKDT,1.84,A,2.8,A,,,,
USGS,15239900,4/20/2019 20:30,AKDT,1.82,A,2.8,A,,,,
USGS,15239900,4/20/2019 20:45,AKDT,1.79,A,2.7,A,,,,
USGS,15239900,4/20/2019 21:00,AKDT,1.81,A,2.7,A,,,,
USGS,15239900,4/20/2019 21:15,AKDT,1.81,A,2.7,A,,,,
USGS,15239900,4/20/2019 21:30,AKDT,1.87,A,2.6,A,,,,
USGS,15239900,4/20/2019 21:45,AKDT,1.83,A,2.6,A,,,,
USGS,15239900,4/20/2019 22:00,AKDT,1.82,A,2.6,A,,,,
USGS,15239900,4/20/2019 22:15,AKDT,1.88,A,2.5,A,,,,
USGS,15239900,4/20/2019 22:30,AKDT,1.89,A,2.5,A,,,,
USGS,15239900,4/20/2019 22:45,AKDT,1.86,A,2.5,A,,,,
USGS,15239900,4/20/2019 23:00,AKDT,1.82,A,2.4,A,,,,
USGS,15239900,4/20/2019 23:15,AKDT,1.82,A,2.4,A,,,,
USGS,15239900,4/20/2019 23:30,AKDT,1.88,A,2.3,A,,,,
USGS,15239900,4/20/2019 23:45,AKDT,1.81,A,2.3,A,,,,
USGS,15239900,4/21/2019 0:00,AKDT,1.86,A,2.2,A,,,,
USGS,15239900,4/21/2019 0:15,AKDT,1.83,A,2.2,A,,,,
USGS,15239900,4/21/2019 0:30,AKDT,1.86,A,2.1,A,,,,
USGS,15239900,4/21/2019 0:45,AKDT,1.81,A,2.1,A,,,,
USGS,15239900,4/21/2019 1:00,AKDT,1.87,A,2,A,,,,
USGS,15239900,4/21/2019 1:15,AKDT,1.83,A,2,A,,,,
USGS,15239900,4/21/2019 1:30,AKDT,1.83,A,1.9,A,,,,
USGS,15239900,4/21/2019 1:45,AKDT,1.88,A,1.9,A,,,,
USGS,15239900,4/21/2019 2:00,AKDT,1.86,A,1.9,A,,,,
USGS,15239900,4/21/2019 2:15,AKDT,1.85,A,1.8,A,,,,
USGS,15239900,4/21/2019 2:30,AKDT,1.83,A,1.8,A,,,,
USGS,15239900,4/21/2019 2:45,AKDT,1.83,A,1.8,A,,,,
USGS,15239900,4/21/2019 3:00,AKDT,1.81,A,1.7,A,,,,
USGS,15239900,4/21/2019 3:15,AKDT,1.78,A,1.7,A,,,,
USGS,15239900,4/21/2019 3:30,AKDT,1.77,A,1.7,A,,,,
USGS,15239900,4/21/2019 3:45,AKDT,1.86,A,1.7,A,,,,
USGS,15239900,4/21/2019 4:00,AKDT,1.89,A,1.6,A,,,,
USGS,15239900,4/21/2019 4:15,AKDT,1.88,A,1.6,A,,,,
USGS,15239900,4/21/2019 4:30,AKDT,1.96,A,1.6,A,,,,
USGS,15239900,4/21/2019 4:45,AKDT,1.78,A,1.6,A,,,,
USGS,15239900,4/21/2019 5:00,AKDT,1.79,A,1.5,A,,,,
USGS,15239900,4/21/2019 5:15,AKDT,1.78,A,1.5,A,,,,
USGS,15239900,4/21/2019 5:30,AKDT,1.82,A,1.5,A,,,,
USGS,15239900,4/21/2019 5:45,AKDT,1.79,A,1.5,A,,,,
USGS,15239900,4/21/2019 6:00,AKDT,1.8,A,1.5,A,,,,
USGS,15239900,4/21/2019 6:15,AKDT,1.76,A,1.4,A,,,,
USGS,15239900,4/21/2019 6:30,AKDT,1.84,A,1.4,A,,,,
USGS,15239900,4/21/2019 6:45,AKDT,1.76,A,1.4,A,,,,
USGS,15239900,4/21/2019 7:00,AKDT,1.76,A,1.4,A,,,,
USGS,15239900,4/21/2019 7:15,AKDT,1.84,A,1.4,A,,,,
USGS,15239900,4/21/2019 7:30,AKDT,1.76,A,1.4,A,,,,
USGS,15239900,4/21/2019 7:45,AKDT,1.79,A,1.3,A,,,,
USGS,15239900,4/21/2019 8:00,AKDT,1.77,A,1.3,A,,,,
USGS,15239900,4/21/2019 8:15,AKDT,1.83,A,1.3,A,,,,
USGS,15239900,4/21/2019 8:30,AKDT,1.81,A,1.3,A,,,,
USGS,15239900,4/21/2019 8:45,AKDT,1.76,A,1.3,A,,,,
USGS,15239900,4/21/2019 9:00,AKDT,1.75,A,1.3,A,,,,
USGS,15239900,4/21/2019 9:15,AKDT,1.78,A,1.3,A,,,,
USGS,15239900,4/21/2019 9:30,AKDT,1.78,A,1.3,A,,,,
USGS,15239900,4/21/2019 9:45,AKDT,1.77,A,1.3,A,,,,
USGS,15239900,4/21/2019 10:00,AKDT,1.8,A,1.3,A,,,,
USGS,15239900,4/21/2019 10:15,AKDT,1.8,A,1.3,A,,,,
USGS,15239900,4/21/2019 10:30,AKDT,1.77,A,1.3,A,,,,
USGS,15239900,4/21/2019 10:45,AKDT,1.78,A,1.3,A,,,,
USGS,15239900,4/21/2019 11:00,AKDT,1.77,A,1.3,A,,,,
USGS,15239900,4/21/2019 11:15,AKDT,1.83,A,1.2,A,,,,
USGS,15239900,4/21/2019 11:30,AKDT,1.76,A,1.2,A,,,,
USGS,15239900,4/21/2019 11:45,AKDT,1.75,A,1.2,A,,,,
USGS,15239900,4/21/2019 12:00,AKDT,1.83,A,1.2,A,,,,
